2024-09-02 13:04:36,819 INFO     Taking screenshot of https://www.bestbuy.com
2024-09-02 13:04:36,819 INFO     ====== WebDriver manager ======
2024-09-02 13:04:36,999 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:04:37,057 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:04:37,127 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:05:12,100 INFO     Website loaded, taking screenshot
2024-09-02 13:05:13,700 INFO     Resizing the screenshot
2024-09-02 13:05:13,983 INFO     Screenshot resized and saved
2024-09-02 13:05:13,984 INFO     Uploading image Best Buy.png to the server
2024-09-02 13:05:14,047 INFO     Image Best Buy.png uploaded successfully
2024-09-02 13:05:14,048 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Best%20Buy_1TgjgjQ.png with GPT-4V
2024-09-02 13:05:19,464 INFO     Image analysis successful
2024-09-02 13:05:19,467 INFO     Parsing JSON output from analysis result
2024-09-02 13:05:19,467 INFO     Successfully processed Best Buy
2024-09-02 13:05:19,468 INFO     Taking screenshot of https://www.flipkart.com
2024-09-02 13:05:19,468 INFO     ====== WebDriver manager ======
2024-09-02 13:05:19,618 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:05:19,675 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:05:19,729 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:05:28,441 INFO     Website loaded, taking screenshot
2024-09-02 13:05:29,134 INFO     Resizing the screenshot
2024-09-02 13:05:29,488 INFO     Screenshot resized and saved
2024-09-02 13:05:29,489 INFO     Uploading image Flipkart.png to the server
2024-09-02 13:05:29,563 INFO     Image Flipkart.png uploaded successfully
2024-09-02 13:05:29,564 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Flipkart_TBk2XKh.png with GPT-4V
2024-09-02 13:05:35,864 INFO     Image analysis successful
2024-09-02 13:05:35,867 INFO     Parsing JSON output from analysis result
2024-09-02 13:05:35,867 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:05:35,868 INFO     Successfully processed Flipkart
2024-09-02 13:05:35,868 INFO     Taking screenshot of https://www.rakuten.co.jp
2024-09-02 13:05:35,868 INFO     ====== WebDriver manager ======
2024-09-02 13:05:36,017 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:05:36,073 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:05:36,143 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:05:45,737 INFO     Website loaded, taking screenshot
2024-09-02 13:06:03,901 INFO     Resizing the screenshot
2024-09-02 13:06:04,214 INFO     Screenshot resized and saved
2024-09-02 13:06:04,215 INFO     Uploading image Rakuten.png to the server
2024-09-02 13:06:04,283 INFO     Image Rakuten.png uploaded successfully
2024-09-02 13:06:04,284 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Rakuten_3hd04ff.png with GPT-4V
2024-09-02 13:06:09,072 INFO     Image analysis successful
2024-09-02 13:06:09,075 INFO     Parsing JSON output from analysis result
2024-09-02 13:06:09,075 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:06:09,075 INFO     Successfully processed Rakuten
2024-09-02 13:06:09,076 INFO     Taking screenshot of https://www.mercadolibre.com
2024-09-02 13:06:09,076 INFO     ====== WebDriver manager ======
2024-09-02 13:06:09,226 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:06:09,284 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:06:09,339 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:06:14,071 INFO     Website loaded, taking screenshot
2024-09-02 13:06:14,351 INFO     Resizing the screenshot
2024-09-02 13:06:14,486 INFO     Screenshot resized and saved
2024-09-02 13:06:14,487 INFO     Uploading image MercadoLibre.png to the server
2024-09-02 13:06:14,533 INFO     Image MercadoLibre.png uploaded successfully
2024-09-02 13:06:14,534 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/MercadoLibre_BA0Nn0N.png with GPT-4V
2024-09-02 13:06:18,232 INFO     Image analysis successful
2024-09-02 13:06:18,236 INFO     Parsing JSON output from analysis result
2024-09-02 13:06:18,236 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:06:18,236 INFO     Successfully processed MercadoLibre
2024-09-02 13:06:18,236 INFO     Taking screenshot of https://www.zalando.com
2024-09-02 13:06:18,236 INFO     ====== WebDriver manager ======
2024-09-02 13:06:18,391 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:06:18,447 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:06:18,502 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:06:22,910 INFO     Website loaded, taking screenshot
2024-09-02 13:06:23,202 INFO     Resizing the screenshot
2024-09-02 13:06:23,326 INFO     Screenshot resized and saved
2024-09-02 13:06:23,328 INFO     Uploading image Zalando.png to the server
2024-09-02 13:06:23,374 INFO     Image Zalando.png uploaded successfully
2024-09-02 13:06:23,375 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Zalando_Qhzf3bJ.png with GPT-4V
2024-09-02 13:06:27,771 INFO     Image analysis successful
2024-09-02 13:06:27,774 INFO     Parsing JSON output from analysis result
2024-09-02 13:06:27,774 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:06:27,774 INFO     Successfully processed Zalando
2024-09-02 13:06:27,774 INFO     Taking screenshot of https://www.jd.com
2024-09-02 13:06:27,774 INFO     ====== WebDriver manager ======
2024-09-02 13:06:27,931 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:06:27,995 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:06:28,051 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:06:34,492 INFO     Website loaded, taking screenshot
2024-09-02 13:06:35,039 INFO     Resizing the screenshot
2024-09-02 13:06:35,466 INFO     Screenshot resized and saved
2024-09-02 13:06:35,468 INFO     Uploading image JD.com.png to the server
2024-09-02 13:06:35,553 INFO     Image JD.com.png uploaded successfully
2024-09-02 13:06:35,555 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/JD.com_uXKMoYm.png with GPT-4V
2024-09-02 13:06:40,532 INFO     Image analysis successful
2024-09-02 13:06:40,534 INFO     Parsing JSON output from analysis result
2024-09-02 13:06:40,534 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:06:40,534 INFO     Successfully processed JD.com
2024-09-02 13:06:40,534 INFO     Taking screenshot of https://www.shopify.com
2024-09-02 13:06:40,534 INFO     ====== WebDriver manager ======
2024-09-02 13:06:40,671 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:06:40,726 INFO     Get LATEST chromedriver version for google-chrome
